frame	acquisition	preprocessing	tracking	integration	raycasting	rendering	computation	total    	X          	Y          	Z         	tracked   	integrated
162	0.0003243082	0.0432566169	0.0284798800	0.2923193281	0.2169317910	0.0007854009	0.5809876160	0.5820973250	-1.0214967728	0.0222249031	0.5800940990	1        	1
163	0.0004911651	0.0432573319	0.0225722580	0.2942382789	0.2172013260	0.0007844050	0.5772691949	0.5785447650	-1.0223236084	0.0234897137	0.5930376053	1        	1
164	0.0003620610	0.0432348060	0.0246807050	0.2798672840	0.2179600799	0.2317973019	0.5657428750	0.7979022379	-1.0226743221	0.0247225761	0.6051976681	1        	1
165	0.0005565181	0.0432676869	0.0284576782	0.2846820469	0.2185863350	0.0007978522	0.5749937468	0.5763481171	-1.0236530304	0.0261046886	0.6231387854	1        	1
166	0.0003248588	0.0432782271	0.0257336579	0.2865017252	0.2183067959	0.0007906179	0.5738204061	0.5749358828	-1.0228993893	0.0268354416	0.6344894171	1        	1
167	0.0004821860	0.0432932011	0.0224806559	0.2911385400	0.2190147140	0.0007809019	0.5759271111	0.5771901989	-1.0217723846	0.0288276672	0.6447472572	1        	1
168	0.0003275059	0.0433024601	0.0218179750	0.2731398758	0.2187467641	0.2326459000	0.5570070751	0.7899804809	-1.0212061405	0.0288426876	0.6571612358	1        	1
169	0.0004892659	0.0436695341	0.0248784688	0.2805509700	0.2192069960	0.0007802711	0.5683059690	0.5695755060	-1.0211462975	0.0266637802	0.6715987921	1        	1
170	0.0003327439	0.0433001351	0.0247969220	0.2918435121	0.2197602799	0.0007812232	0.5797008490	0.5808148161	-1.0231561661	0.0286271572	0.6889386177	1        	1
171	0.0003931390	0.0432883571	0.0218033609	0.2909298281	0.2198678381	0.0007803040	0.5758893841	0.5770628271	-1.0221948624	0.0315546989	0.6980361938	1        	1
172	0.0005050020	0.0432844751	0.0246506280	0.2795407700	0.2200948470	0.2336499940	0.5675707201	0.8017257161	-1.0215915442	0.0328876972	0.7110171318	1        	1
173	0.0003403879	0.0433133089	0.0246993341	0.2811304322	0.2205275069	0.0007795950	0.5696705820	0.5707905649	-1.0219399929	0.0343792439	0.7251676321	1        	1
174	0.0005286869	0.0433173350	0.0247644430	0.2843829959	0.2200641411	0.0007816209	0.5725289150	0.5738392228	-1.0229791403	0.0360872746	0.7377200127	1        	1
175	0.0003320391	0.0433231979	0.0248132620	0.2881470690	0.2198515309	0.0007814302	0.5761350598	0.5772485291	-1.0223543644	0.0370666981	0.7492724657	1        	1
176	0.0005634280	0.0432897629	0.0249184209	0.2801243521	0.2197945910	0.2333633571	0.5681271269	0.8020539121	-1.0237182379	0.0374896526	0.7639759779	1        	1
177	0.0003577040	0.0432871431	0.0257228571	0.2866500078	0.2196509431	0.0007877799	0.5753109511	0.5764564350	-1.0228228569	0.0350532532	0.7709984779	1        	1
178	0.0005032481	0.0432761649	0.0249936159	0.2912743711	0.2202873931	0.0007857450	0.5798315450	0.5811205381	-1.0214960575	0.0342509747	0.7783640623	1        	1
179	0.0003257219	0.0432911990	0.0253152919	0.2732479451	0.2203108149	0.0007847231	0.5621652510	0.5632756960	-1.0212508440	0.0366377831	0.7920361757	1        	1
180	0.0005651130	0.0433146411	0.0226587970	0.2863671840	0.2207385888	0.2336574481	0.5730792109	0.8073017721	-1.0205349922	0.0393636227	0.8050127029	1        	1
181	0.0003229640	0.0432872712	0.0249844929	0.2886683501	0.2213984940	0.0007860218	0.5783386081	0.5794475940	-1.0184202194	0.0401866436	0.8160164356	1        	1
182	0.0005868920	0.0433103400	0.0252024068	0.2585486420	0.2215991740	0.0007826660	0.5486605628	0.5500301209	-1.0186514854	0.0403680801	0.8297628164	1        	1
183	0.0003851000	0.0433081181	0.0311012669	0.2770412732	0.2217656618	0.0007923220	0.5732163200	0.5743937420	-1.0204159021	0.0409426689	0.8460969925	1        	1
184	0.0003373460	0.0432947769	0.0259323041	0.2759024180	0.2221594111	0.2350001510	0.5672889100	0.8026264070	-1.0182591677	0.0405554771	0.8565415144	1        	1
185	0.0005261130	0.0433027809	0.0251757652	0.2767518139	0.2226440199	0.0008015160	0.5678743799	0.5692020089	-1.0166835785	0.0407814980	0.8720124960	1        	1
186	0.0003364910	0.0433195271	0.0249155089	0.2860901090	0.2235175341	0.0007924270	0.5778426791	0.5789715971	-1.0169110298	0.0403265953	0.8904272318	1        	1
187	0.0004881581	0.0433226780	0.0220567039	0.2784064761	0.2238819839	0.0007932130	0.5676678419	0.5689492130	-1.0137621164	0.0404725075	0.8986834288	1        	1
188	0.0003374121	0.0433264559	0.0259282670	0.2843036510	0.2245928312	0.2368116179	0.5781512051	0.8153002351	-1.0115149021	0.0441122055	0.9143012762	1        	1
189	0.0005189639	0.0433232740	0.0257404309	0.2775406560	0.2254574571	0.0007822469	0.5720618181	0.5733630289	-1.0094015598	0.0469129086	0.9319347143	1        	1
190	0.0003937071	0.0433164630	0.0249926571	0.2671707170	0.2258345620	0.0007825808	0.5613143991	0.5624906870	-1.0070307255	0.0457205772	0.9466818571	1        	1
191	0.0005297910	0.0433314529	0.0268735301	0.2716083298	0.2263808742	0.0007912500	0.5681941870	0.5695152280	-1.0057876110	0.0480945110	0.9629102945	1        	1
192	0.0003278190	0.0433753070	0.0248553951	0.2691198529	0.2270389560	0.2391808149	0.5643895110	0.8038981450	-1.0022972822	0.0543041229	0.9779947996	1        	1
193	0.0004886012	0.0433894589	0.0253151711	0.2679645170	0.2277693111	0.0007812639	0.5644384581	0.5657083231	-1.0021570921	0.0546710491	0.9962173700	1        	1
194	0.0003579501	0.0433563960	0.0256489830	0.2706835999	0.2283787541	0.0007824490	0.5680677330	0.5692081321	-1.0024578571	0.0506062508	1.0125533342	1        	1
195	0.0004874861	0.0434015200	0.0257948409	0.2714932780	0.2289371721	0.0007824220	0.5696268110	0.5708967191	-1.0011771917	0.0501465797	1.0252169371	1        	1
196	0.0003853731	0.0434318651	0.0287251240	0.2765607690	0.2297877450	0.2412741319	0.5785055030	0.8201650081	-0.9992576838	0.0534739494	1.0422559977	1        	1
197	0.0004929700	0.0434324979	0.0246445800	0.2656315840	0.2307726771	0.0007804299	0.5644813390	0.5657547389	-0.9976018667	0.0573067665	1.0544241667	1        	1
198	0.0003724140	0.0434111359	0.0249015959	0.2672651892	0.2313550590	0.0007878179	0.5669329800	0.5680932119	-0.9963650703	0.0609385967	1.0710617304	1        	1
199	0.0003383080	0.0433672860	0.0247155570	0.2728757160	0.2320170770	0.0007849210	0.5729756360	0.5740988650	-0.9944757223	0.0619978905	1.0866833925	1        	1
200	0.0004799820	0.0432830539	0.0257224529	0.2685388471	0.2327626729	0.2439991720	0.5703070269	0.8147861809	-0.9942930937	0.0605564117	1.1006194353	1        	1
201	0.0003170581	0.0432657208	0.0254919862	0.2721246108	0.2333255149	0.0007791012	0.5742078328	0.5753039920	-0.9936729074	0.0609254837	1.1193441153	1        	1
202	0.0004748821	0.0433440909	0.0254839931	0.2717133849	0.2340820790	0.0007783831	0.5746235480	0.5758768131	-0.9908889532	0.0617358685	1.1297522783	1        	1
203	0.0003273839	0.0433958801	0.0249580599	0.2686950872	0.2345901220	0.0007823268	0.5716391492	0.5727488599	-0.9885876775	0.0635831356	1.1469498873	1        	1
204	0.0005025789	0.0434681831	0.0257306648	0.2695224660	0.2349490861	0.2454745141	0.5736704001	0.8196474931	-0.9867193699	0.0630857944	1.1594249010	1        	1
205	0.0003611131	0.0435066088	0.0249196461	0.2710680370	0.2350817651	0.0007782800	0.5745760570	0.5757154501	-0.9838465452	0.0620405674	1.1711031199	1        	1
206	0.0005698269	0.0434950741	0.0248378790	0.2627909980	0.2354195090	0.0007763889	0.5665434601	0.5678896760	-0.9805378914	0.0622949600	1.1848057508	1        	1
207	0.0003361979	0.0435068670	0.0250920320	0.2614360300	0.2356534698	0.0007776690	0.5656883989	0.5668022658	-0.9759828448	0.0650358200	1.1984163523	1        	1
208	0.0011313518	0.0435063492	0.0226311290	0.2664692008	0.2359954820	0.2462052251	0.5686021610	0.8159387379	-0.9717715979	0.0673937798	1.2109352350	1        	1
209	0.0003215049	0.0434872380	0.0251410271	0.2727683780	0.2364365291	0.0007766520	0.5778331722	0.5789313291	-0.9672735929	0.0691037178	1.2239438295	1        	1
210	0.0005233849	0.0435087902	0.0251731679	0.2610635350	0.2371885490	0.0007722459	0.5669340421	0.5682296730	-0.9616055489	0.0699954033	1.2349079847	1        	1
211	0.0003632149	0.0434641412	0.0249528869	0.2623312119	0.2375416521	0.0007799121	0.5682898920	0.5694330190	-0.9566479921	0.0681293011	1.2486246824	1        	1
212	0.0004994820	0.0434940201	0.0222507999	0.2564009330	0.2381072440	0.2471157969	0.5602529971	0.8078682760	-0.9493517876	0.0711238384	1.2602015734	1        	1
213	0.0003149121	0.0435481220	0.0247794611	0.2532373839	0.2384323019	0.0007777452	0.5599972690	0.5610899262	-0.9429247379	0.0749149323	1.2746564150	1        	1
214	0.0003251131	0.0435006910	0.0219533581	0.2544207268	0.2385027041	0.0007687800	0.5583774799	0.5594713730	-0.9359396696	0.0751199722	1.2870315313	1        	1
215	0.0005356250	0.0434940660	0.0281653400	0.2525861531	0.2384925790	0.0007669260	0.5627381380	0.5640406890	-0.9280933142	0.0746209621	1.2973455191	1        	1
216	0.0003736240	0.0435139749	0.0249054672	0.2569011459	0.2383345610	0.2464232531	0.5636551490	0.8104520261	-0.9189452529	0.0790655613	1.3088999987	1        	1
217	0.0004673018	0.0435404931	0.0251916901	0.2503129358	0.2382826072	0.0007663639	0.5573277262	0.5585613919	-0.9100372195	0.0820972919	1.3256179094	1        	1
218	0.0003928021	0.0435006120	0.0249779930	0.2502366109	0.2382971421	0.0007757100	0.5570123580	0.5581808700	-0.9015735984	0.0818326473	1.3348940611	1        	1
219	0.0005034080	0.0435334069	0.0252468570	0.2492228930	0.2383343820	0.0007681970	0.5563375389	0.5576091439	-0.8913036585	0.0844423771	1.3453620672	1        	1
220	0.0003746441	0.0435212229	0.0259421491	0.2473746920	0.2384272809	0.2451178019	0.5552653449	0.8007577909	-0.8808284402	0.0893452168	1.3570457697	1        	1
221	0.0005426919	0.0435188240	0.0279090179	0.2486752421	0.2384488911	0.0007713530	0.5585519751	0.5598660200	-0.8712190390	0.0904643536	1.3687816858	1        	1
222	0.0003327180	0.0435371569	0.0257577880	0.2466726531	0.2382822719	0.0007674901	0.5542498699	0.5553500780	-0.8618193269	0.0919909477	1.3833109140	1        	1
223	0.0005723499	0.0434999710	0.0282889530	0.2441462940	0.2381854081	0.0007729100	0.5541206261	0.5554658859	-0.8511888385	0.0950336456	1.3928376436	1        	1
224	0.0003376689	0.0435132291	0.0213731870	0.2462205710	0.2381082459	0.2437938750	0.5492152330	0.7933467769	-0.8404255509	0.0978851318	1.4036170244	1        	1
225	0.0005617519	0.0435154440	0.0251445770	0.2462032149	0.2378241331	0.0007685870	0.5526873691	0.5540177079	-0.8299847841	0.1006100178	1.4116288424	1        	1
226	0.0003908868	0.0435943862	0.0251740029	0.2432092880	0.2371526281	0.0007790909	0.5491303052	0.5503002829	-0.8196341991	0.1045031548	1.4231203794	1        	1
227	0.0003353830	0.0434782431	0.0252974499	0.2419360559	0.2360501660	0.0007830421	0.5467619149	0.5478803399	-0.8076552749	0.1104638577	1.4314914942	1        	1
228	0.0004779180	0.0434546701	0.0252003919	0.2418727260	0.2348124001	0.2389435640	0.5453401881	0.7847616700	-0.7961180806	0.1162416935	1.4452656507	1        	1
229	0.0003159021	0.0435131181	0.0249203059	0.2358827179	0.2338105631	0.0007870770	0.5381267050	0.5392296840	-0.7854995131	0.1201977730	1.4526485205	1        	1
230	0.0004925230	0.0434866401	0.0252690960	0.2344229629	0.2325959371	0.0007878919	0.5357746361	0.5370550510	-0.7749336958	0.1247868538	1.4596194029	1        	1
231	0.0003296370	0.0433828090	0.0249714109	0.2348919241	0.2320474100	0.0007857529	0.5352935540	0.5364089438	-0.7656183839	0.1255462170	1.4670213461	1        	1
232	0.0005779509	0.0432963211	0.0258290670	0.2333957381	0.2305065379	0.2337842751	0.5330276641	0.7673898900	-0.7559837103	0.1283419132	1.4753037691	1        	1
233	0.0003156140	0.0433301709	0.0221283541	0.2302447450	0.2296442089	0.0008047780	0.5253474789	0.5264678709	-0.7463694811	0.1311683655	1.4826086760	1        	1
234	0.0005693960	0.0431146151	0.0228485758	0.2317092691	0.2288775570	0.0008108311	0.5265500171	0.5279302441	-0.7365603447	0.1349148750	1.4893494844	1        	1
235	0.0003616372	0.0431724328	0.0250523321	0.2270856190	0.2274119749	0.0008203750	0.5227223588	0.5239043711	-0.7265972495	0.1383023262	1.4965084791	1        	1
236	0.0005760698	0.0432458490	0.0315206831	0.2236356409	0.2267768790	0.2289766371	0.5251790520	0.7547317590	-0.7171758413	0.1409995556	1.5051580667	1        	1
237	0.0003130431	0.0433979710	0.0253462880	0.2231907581	0.2250277938	0.0008385740	0.5169628109	0.5181144280	-0.7071397305	0.1451654434	1.5116342306	1        	1
238	0.0005628408	0.0432936361	0.0231198289	0.2259342191	0.2232411869	0.0008468202	0.5155888710	0.5169985320	-0.6964166760	0.1512019634	1.5194021463	1        	1
239	0.0003593368	0.0433726120	0.0257487281	0.2266118361	0.2216182319	0.0008605800	0.5173514080	0.5185713249	-0.6857112646	0.1564536095	1.5267702341	1        	1
240	0.0005090430	0.0433774199	0.0222414562	0.2223524470	0.2196655900	0.2219428818	0.5076369131	0.7300888379	-0.6755055189	0.1611208916	1.5354202986	1        	1
241	0.0003231119	0.0432920461	0.0279418500	0.2180321990	0.2184320411	0.0008751980	0.5076981361	0.5088964461	-0.6662726998	0.1619415283	1.5440198183	1        	1
242	0.0003311541	0.0431472789	0.0245792721	0.2234835739	0.2168884350	0.0008785820	0.5080985599	0.5093082960	-0.6564599276	0.1645305157	1.5525332689	1        	1
243	0.0005505809	0.0430491820	0.0284058619	0.2178060580	0.2155951890	0.0008890489	0.5048562910	0.5062959208	-0.6455111504	0.1704821587	1.5602446795	1        	1
244	0.0003297760	0.0432236921	0.0255370098	0.2173762552	0.2135249919	0.2157506770	0.4996619490	0.7157424020	-0.6342660785	0.1768047810	1.5683873892	1        	1
245	0.0005572161	0.0431905161	0.0248690939	0.2153029349	0.2116160742	0.0008849679	0.4949786190	0.4964208030	-0.6240770817	0.1792843342	1.5762466192	1        	1
246	0.0003401111	0.0432478329	0.0244476441	0.2197116420	0.2098902089	0.0008826600	0.4972973280	0.4985200991	-0.6137858629	0.1819636822	1.5851927996	1        	1
247	0.0005599391	0.0431445020	0.0251646109	0.2137903131	0.2095228569	0.0008905851	0.4916222829	0.4930728071	-0.6041653156	0.1824030876	1.5953243971	1        	1
248	0.0003320491	0.0430077389	0.0279605952	0.2126170548	0.2089006621	0.2115797950	0.4924860511	0.7043978951	-0.5950176716	0.1841478348	1.6037822962	1        	1
249	0.0005353030	0.0430450479	0.0338407310	0.2269258581	0.2078256928	0.0008810651	0.5116373298	0.5130536980	-0.5850057602	0.1864814758	1.6115118265	1        	1
250	0.0003304640	0.0432316610	0.0242378712	0.2092870059	0.2082290731	0.0008765520	0.4849856112	0.4861926271	-0.5753024817	0.1885256767	1.6205621958	1        	1
251	0.0005926548	0.0433308270	0.0251731100	0.2078609751	0.2073054190	0.0008790749	0.4836703311	0.4851420608	-0.5653983355	0.1917643547	1.6293050051	1        	1
252	0.0003347651	0.0433064189	0.0249752321	0.2300130250	0.2066172149	0.2085111861	0.5049118910	0.7137578421	-0.5568364859	0.1907975674	1.6399949789	1        	1
253	0.0005746710	0.0432752371	0.0249539269	0.2115631651	0.2063569790	0.0008916180	0.4861493080	0.4876155970	-0.5493118763	0.1878547668	1.6496688128	1        	1
254	0.0003272339	0.0433602070	0.0249732230	0.2208003860	0.2063957541	0.0008926881	0.4955295702	0.4967494921	-0.5395438671	0.1918549538	1.6585820913	1        	1
255	0.0004955730	0.0433014010	0.0252466418	0.2108288822	0.2053400059	0.0008898759	0.4847169309	0.4861023799	-0.5287425518	0.1983282566	1.6675115824	1        	1
256	0.0003295599	0.0433323239	0.0280542742	0.2356977689	0.2045982061	0.2066963990	0.5116825730	0.7187085319	-0.5174002647	0.2033786774	1.6761530638	1        	1
257	0.0003156969	0.0431540869	0.0277521340	0.2057137480	0.2040197931	0.0009025440	0.4806397620	0.4818580030	-0.5081523657	0.2028717995	1.6849430799	1        	1
258	0.0004674599	0.0432370431	0.0286703559	0.2012086911	0.2031370499	0.0008950110	0.4762531400	0.4776156109	-0.4977896214	0.2082636356	1.6935790777	1        	1
259	0.0003737931	0.0428099220	0.0256440020	0.2052044680	0.2025389939	0.0008936231	0.4761973859	0.4774648021	-0.4872845411	0.2120249271	1.7002965212	1        	1
260	0.0004989950	0.0428565291	0.0252910659	0.2302506471	0.2022078920	0.2043297240	0.5006061341	0.7054348530	-0.4773191214	0.2137036324	1.7085047960	1        	1
261	0.0003536220	0.0429639360	0.0250491078	0.2165728172	0.2023921539	0.0008912710	0.4869780149	0.4882229080	-0.4678914547	0.2130184174	1.7153252363	1        	1
262	0.0005042439	0.0432173391	0.0259743049	0.2058984870	0.2017402761	0.0008956301	0.4768304070	0.4782302810	-0.4582272768	0.2135024071	1.7226566076	1        	1
263	0.0003406901	0.0433680729	0.0257197910	0.2167599569	0.2016809501	0.0008962930	0.4875287709	0.4887657540	-0.4474614859	0.2150106430	1.7283304930	1        	1
264	0.0005175620	0.0434401210	0.0284303408	0.2054716272	0.2007512080	0.2028797178	0.4780932970	0.6814905768	-0.4370728731	0.2145836353	1.7343345881	1        	1
265	0.0003448240	0.0434175429	0.0257686910	0.2244307101	0.2000492380	0.0009009258	0.4936661820	0.4949119319	-0.4258611202	0.2162697315	1.7405451536	1        	1
266	0.0005718630	0.0434608809	0.0312156370	0.2285596181	0.1991905561	0.0008975849	0.5024266921	0.5038961400	-0.4138807058	0.2187333107	1.7448779345	1        	1
267	0.0003331751	0.0434892040	0.0258308139	0.2127513811	0.1991517439	0.0009057631	0.4812231429	0.4824620811	-0.4024966955	0.2175767422	1.7489999533	1        	1
268	0.0005119110	0.0435730910	0.0315432169	0.2238870761	0.1983743529	0.2004370510	0.4973777370	0.6983266990	-0.3912873268	0.2171967030	1.7551671267	1        	1
269	0.0003280169	0.0436141109	0.0288458350	0.2017993210	0.1968956590	0.0008989191	0.4711549259	0.4723818619	-0.3792202473	0.2170255184	1.7577794790	1        	1
270	0.0004019381	0.0435735690	0.0306142080	0.2028287789	0.1949436101	0.0009083389	0.4719601660	0.4732704430	-0.3536957502	0.2215499878	1.7684632540	1        	1
271	0.0004779669	0.0435627550	0.0259329372	0.2053730879	0.1931660490	0.0009026860	0.4680348290	0.4694154819	-0.3396716118	0.2259035110	1.7716404200	1        	1
272	0.0003592281	0.0435509661	0.0263102290	0.2031348979	0.1917928210	0.1939501110	0.4647889140	0.6590982531	-0.3276745081	0.2235889435	1.7752784491	1        	1
273	0.0005554119	0.0439499361	0.0264358560	0.2174087570	0.1906148770	0.0009089159	0.4784094261	0.4798737539	-0.3151491880	0.2244508266	1.7797108889	1        	1
274	0.0003632670	0.0435721220	0.0256113189	0.1959834790	0.1894625321	0.0009078670	0.4546294520	0.4559005860	-0.3018547297	0.2257003784	1.7833684683	1        	1
275	0.0005599030	0.0435773612	0.0321798790	0.1975764369	0.1888254150	0.0009182461	0.4621590921	0.4636372412	-0.2888634205	0.2252256870	1.7860831022	1        	1
276	0.0003290360	0.0436325530	0.0265141679	0.1946274401	0.1877857121	0.1910903640	0.4525598730	0.6439792730	-0.2754287720	0.2273423672	1.7899667025	1        	1
277	0.0004932780	0.0436005311	0.0267110679	0.2020544750	0.1867590521	0.0009175111	0.4591251260	0.4605359151	-0.2618907690	0.2287390232	1.7934707403	1        	1
278	0.0003677290	0.0436243729	0.0319475189	0.1956208721	0.1853999491	0.0009211509	0.4565927130	0.4578815929	-0.2482719421	0.2305784225	1.7969411612	1        	1
279	0.0005561851	0.0436430229	0.0294775011	0.1802734621	0.1838607760	0.0009208319	0.4372547620	0.4387317791	-0.2343095541	0.2325341702	1.8010331392	1        	1
280	0.0003658079	0.0436129919	0.0233797580	0.1884635030	0.1826757360	0.1848032821	0.4381319890	0.6233010790	-0.2202951908	0.2350473404	1.8042691946	1        	1
281	0.0005065221	0.0439462729	0.0436859671	0.1962173679	0.1819512041	0.0009230420	0.4658008120	0.4672303761	-0.2072867155	0.2356836796	1.8066624403	1        	1
282	0.0003297990	0.0436713148	0.0266770080	0.1948592921	0.1814616490	0.0009329498	0.4466692640	0.4479320128	-0.1952823400	0.2346258163	1.8113421202	1        	1
283	0.0005072139	0.0436650061	0.0437773750	0.1842435810	0.1806049580	0.0009290150	0.4522909201	0.4537271489	-0.1830269098	0.2360575199	1.8138791323	1        	1
284	0.0003332461	0.0436488290	0.0290312201	0.1843638648	0.1793775831	0.1815611389	0.4364214970	0.6183158820	-0.1703780890	0.2382199764	1.8193396330	1        	1
285	0.0003201491	0.0440176930	0.0299436399	0.1920917130	0.1784673091	0.0009260350	0.4445203550	0.4457665391	-0.1587778330	0.2392446995	1.8237522840	1        	1
286	0.0004742939	0.0436166751	0.0296456129	0.1776477920	0.1779095519	0.0009240331	0.4288196319	0.4302179590	-0.1483261585	0.2391281128	1.8275641203	1        	1
287	0.0003324561	0.0436021509	0.0295046992	0.1826861529	0.1776001221	0.0009243670	0.4333931250	0.4346499480	-0.1386655569	0.2386884689	1.8319004774	1        	1
288	0.0004910820	0.0435358679	0.0327660700	0.1929902881	0.1772854470	0.1794206600	0.4465776731	0.6264894151	-0.1297285557	0.2386448383	1.8358100653	1        	1
289	0.0003546930	0.0435050779	0.0271388080	0.1746781401	0.1771260740	0.0009201530	0.4224481001	0.4237229461	-0.1211730242	0.2386522293	1.8422714472	1        	1
290	0.0005001491	0.0435007771	0.0271579169	0.1824174270	0.1771775121	0.0009263270	0.4302536331	0.4316801091	-0.1129437685	0.2391595840	1.8480397463	1        	1
291	0.0003328752	0.0434996590	0.0269499689	0.1907331790	0.1768566959	0.0009218121	0.4380395028	0.4392941901	-0.1053014994	0.2382016182	1.8551877737	1        	1
292	0.0005374982	0.0434577609	0.0242740209	0.1808490332	0.1761628068	0.1783085552	0.4247436218	0.6035896752	-0.0973148346	0.2388846874	1.8609665632	1        	1
293	0.0003191310	0.0434260529	0.0238590559	0.1740535581	0.1760567029	0.0009223511	0.4173953698	0.4186368519	-0.0902549028	0.2393217087	1.8678399324	1        	1
294	0.0005498030	0.0434343901	0.0273740219	0.1893689269	0.1761657051	0.0009226890	0.4363430440	0.4378155360	-0.0841381550	0.2382831573	1.8750766516	1        	1
295	0.0003721211	0.0434551470	0.0264599470	0.1775281299	0.1768013081	0.0009244571	0.4242445319	0.4255411101	-0.0783671141	0.2386677265	1.8821319342	1        	1
296	0.0005077650	0.0434806589	0.0292646361	0.1748540979	0.1769259821	0.1789635259	0.4245253750	0.6039966659	-0.0725435019	0.2388424873	1.8885864019	1        	1
297	0.0003234490	0.0435381911	0.0271064788	0.1787125040	0.1777086952	0.0009181779	0.4270658691	0.4283074960	-0.0677047968	0.2383465767	1.8960937262	1        	1
298	0.0003670640	0.0435226799	0.0290026949	0.1936794261	0.1777544990	0.0009298099	0.4439592999	0.4452561738	-0.0627088547	0.2376546860	1.9041949511	1        	1
299	0.0004794882	0.0436026598	0.0262977120	0.1950197872	0.1781246150	0.0009158070	0.4430447740	0.4444400691	-0.0577253103	0.2372915745	1.9123030901	1        	1
300	0.0003268830	0.0436335311	0.0263254801	0.1677508738	0.1778660370	0.1799730822	0.4155759220	0.5958758872	-0.0527707338	0.2383198738	1.9205065966	1        	1
301	0.0005236880	0.0435572411	0.0290281309	0.1680791790	0.1785195048	0.0009116360	0.4191840559	0.4206193800	-0.0481134653	0.2386372089	1.9296942949	1        	1
302	0.0003260691	0.0435237121	0.0245266908	0.1780923051	0.1784688060	0.0009281582	0.4246115140	0.4258657412	-0.0441384315	0.2381451130	1.9395910501	1        	1
303	0.0004640589	0.0434610010	0.0243248320	0.1933203659	0.1788583882	0.0009182428	0.4399645871	0.4413468889	-0.0399601460	0.2390046120	1.9495395422	1        	1
304	0.0003306831	0.0434266909	0.0293708299	0.1816200051	0.1789428131	0.1810595121	0.4333603389	0.6147505341	-0.0359960794	0.2391967773	1.9597343206	1        	1
305	0.0004831280	0.0433876710	0.0297065808	0.1882642431	0.1790273599	0.0009233071	0.4403858548	0.4417922900	-0.0323410034	0.2390482426	1.9712454081	1        	1
306	0.0003330850	0.0436630920	0.0238154491	0.1928342939	0.1792892630	0.0009150750	0.4396020980	0.4408502579	-0.0287806988	0.2388098240	1.9827524424	1        	1
307	0.0004880219	0.0432300561	0.0270624440	0.1935952271	0.1795630399	0.0009164370	0.4434507671	0.4448552260	-0.0254335403	0.2396612167	1.9941338301	1        	1
308	0.0003917709	0.0431587810	0.0246362370	0.1758745511	0.1805240531	0.1825476370	0.4241936221	0.6071330300	-0.0229281187	0.2398023605	2.0057787895	1        	1
309	0.0004858160	0.0432836600	0.0238053980	0.1928200349	0.1812216851	0.0009159609	0.4411307781	0.4425325550	-0.0208427906	0.2393500805	2.0168132782	1        	1
310	0.0003620570	0.0433808849	0.0271410539	0.1785876360	0.1815821810	0.0009175839	0.4306917558	0.4319713968	-0.0191193819	0.2388253212	2.0288367271	1        	1
311	0.0005691149	0.0434523982	0.0273435169	0.1915317050	0.1818230900	0.0009138370	0.4441507100	0.4456336619	-0.0169913769	0.2396547794	2.0395445824	1        	1
312	0.0003375751	0.0434528228	0.0322887690	0.1900525941	0.1817013561	0.1836694370	0.4474955420	0.6315025541	-0.0145821571	0.2394533157	2.0635666847	1        	1
313	0.0003695390	0.0434181909	0.0421739530	0.1960422620	0.1816776141	0.0009171120	0.4633120201	0.4645986711	-0.0140715837	0.2393212318	2.0743227005	1        	1
314	0.0005010781	0.0434405680	0.0271560061	0.1885740720	0.1818398919	0.0009205400	0.4410105380	0.4424321561	-0.0141113997	0.2384259701	2.0868387222	1        	1
315	0.0003215661	0.0434032059	0.0265545920	0.1718706749	0.1814696970	0.0009161900	0.4232981699	0.4245359260	-0.0134176016	0.2384819984	2.0981693268	1        	1
316	0.0004952110	0.0433663689	0.0262899441	0.1866281030	0.1814047571	0.1830781349	0.4376891730	0.6212625189	-0.0133838654	0.2386121750	2.1104373932	1        	1
317	0.0003645241	0.0432346810	0.0246060500	0.1908440369	0.1804875480	0.0009157090	0.4391723159	0.4404525489	-0.0135655403	0.2380712032	2.1220412254	1        	1
318	0.0004596650	0.0431540699	0.0263668459	0.1851022381	0.1801222949	0.0009189930	0.4347454489	0.4361241069	-0.0141631365	0.2376215458	2.1335077286	1        	1
319	0.0003238060	0.0431084752	0.0235916488	0.1790386380	0.1797465042	0.0009176719	0.4254852661	0.4267267440	-0.0148462057	0.2377882004	2.1435432434	1        	1
320	0.0011832910	0.0455180390	0.0271442661	0.1922512380	0.1792219309	0.1813420181	0.4441354740	0.6266607831	-0.0159878731	0.2378814220	2.1538991928	1        	1
321	0.0003680901	0.0431963929	0.0272090060	0.2070760240	0.1783071819	0.0009262420	0.4557886049	0.4570829370	-0.0181941986	0.2368216515	2.1645474434	1        	1
322	0.0004928119	0.0433420830	0.0294109820	0.1987076299	0.1772432402	0.0009264529	0.4487039351	0.4501232000	-0.0198500156	0.2372136116	2.1737308502	1        	1
323	0.0003338039	0.0433510281	0.0275658679	0.1914167879	0.1760060652	0.0009182459	0.4383397491	0.4395917989	-0.0217257738	0.2358949184	2.1824998856	1        	1
324	0.0005550059	0.0432629231	0.0303774420	0.1786157480	0.1748559379	0.1770669911	0.4271120511	0.6047340480	-0.0233814716	0.2350819111	2.1916694641	1        	1
325	0.0003402811	0.0428805191	0.0433598401	0.1712506469	0.1734344240	0.0009189029	0.4309254300	0.4321846140	-0.0248343945	0.2359678745	2.2006406784	1        	1
